90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,shoot
177.71,-14.04,153.81,90.0,146.86,-172.71,90.0,90.0,90.0,61.34,127.36,90.0,-166.72,shoot
177.71,-14.04,153.81,90.0,146.86,-169.25,90.0,90.0,90.0,61.34,127.36,90.0,-166.72,shoot
177.71,-14.04,153.81,90.0,146.86,-169.25,90.0,90.0,66.93,61.34,127.36,90.0,-166.72,shoot
177.71,-14.04,153.81,90.0,146.86,-169.25,90.0,90.0,66.93,61.34,127.36,90.0,-166.72,shoot
90.0,-13.67,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,-145.15,shoot
90.0,-13.67,90.0,90.0,90.0,90.0,90.0,90.0,116.1,90.0,90.0,90.0,-145.15,shoot
90.0,-13.67,90.0,90.0,90.0,90.0,90.0,90.0,116.1,90.0,45.0,133.53,-145.15,shoot
3.18,-178.45,6.52,90.0,90.0,90.0,66.18,90.0,82.87,84.63,72.55,72.65,-19.61,shoot
3.18,-178.45,6.52,90.0,90.0,90.0,66.18,90.0,80.07,84.63,72.55,72.65,-19.61,shoot
3.18,-178.45,6.52,90.0,90.0,90.0,66.18,90.0,80.07,84.63,80.91,72.65,-19.61,shoot
-178.26,-1.47,164.48,178.75,149.47,-170.31,122.47,115.11,99.13,85.76,90.74,90.0,-131.35,shoot
-178.26,-1.47,164.48,178.75,149.47,176.15,122.47,115.11,99.13,85.76,90.74,90.0,-131.35,shoot
-172.61,1.04,-172.61,-0.92,71.2,80.34,117.67,90.0,83.76,76.39,107.7,95.78,-101.89,shoot
180.0,-5.44,106.22,61.39,6.44,90.0,100.23,89.35,90.0,66.86,115.46,90.0,-52.22,shoot
90.0,90.0,12.96,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,shoot
90.0,90.0,12.96,90.0,90.0,90.0,90.0,58.93,90.0,90.0,90.0,90.0,90.0,shoot
90.0,90.0,12.96,90.0,90.0,90.0,90.0,-20.06,90.0,90.0,90.0,90.0,90.0,shoot
90.0,90.0,12.96,90.0,90.0,90.0,90.0,-20.06,90.0,90.0,16.5,-12.4,90.0,shoot
90.0,90.0,12.96,90.0,90.0,90.0,90.0,-20.06,90.0,90.0,16.5,-17.7,90.0,shoot
90.0,-7.35,90.0,90.0,6.01,2.07,90.0,90.0,90.0,90.0,90.0,90.0,-38.26,shoot
90.0,-7.35,90.0,90.0,6.01,0.94,90.0,90.0,90.0,90.0,90.0,90.0,-38.26,shoot
-173.56,0.0,163.5,90.0,39.52,103.39,123.47,113.2,90.0,76.61,88.21,90.0,-133.75,shoot
-173.56,0.0,163.5,-176.31,39.52,103.39,123.47,113.2,90.0,76.61,88.21,90.0,-133.75,shoot
-173.56,0.0,163.5,-172.65,39.52,103.39,123.47,113.2,90.0,76.61,88.21,90.0,-133.75,shoot
173.33,-8.28,90.0,90.0,0.0,-5.42,86.34,85.14,47.39,48.95,53.9,90.0,-64.4,shoot
173.33,-8.28,90.0,90.0,0.0,-5.78,86.34,85.14,47.39,48.95,53.9,90.0,-64.4,shoot
-171.35,0.0,3.01,-5.06,90.0,90.0,96.74,66.8,111.8,72.58,111.67,106.7,-43.78,shoot
-171.35,0.0,3.01,-5.06,90.0,90.0,96.74,109.54,113.57,72.58,111.67,106.7,-43.78,shoot
-171.35,0.0,3.01,-5.06,90.0,90.0,96.74,109.54,113.57,72.58,64.54,106.7,-43.78,shoot
180.0,90.0,8.39,-12.99,90.0,90.0,99.46,71.32,67.31,90.0,90.0,90.0,-45.0,shoot
180.0,90.0,7.13,-12.99,90.0,90.0,99.46,71.32,67.31,90.0,90.0,90.0,-45.0,shoot
180.0,90.0,7.13,-12.99,90.0,90.0,99.46,71.32,67.31,90.0,57.59,53.58,-45.0,shoot
180.0,90.0,7.13,-12.99,90.0,90.0,99.46,71.32,67.31,90.0,57.59,66.04,-45.0,shoot
-170.34,9.87,169.38,-1.19,0.92,-159.44,116.36,95.47,90.0,78.08,114.98,125.54,-65.7,shoot
-170.34,9.87,169.38,-2.39,0.92,-159.44,116.36,95.47,90.0,78.08,114.98,125.54,-65.7,shoot
-1.04,173.8,90.0,90.0,168.0,166.4,71.04,90.0,90.0,90.0,90.0,90.0,-164.95,shoot
90.0,90.0,6.01,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,shoot
90.0,90.0,6.01,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,shoot
90.0,90.0,6.01,90.0,90.0,90.0,90.0,90.0,-24.88,90.0,90.0,90.0,90.0,shoot
90.0,90.0,6.01,90.0,90.0,90.0,90.0,90.0,-24.88,90.0,80.91,53.13,90.0,shoot
90.0,90.0,6.01,90.0,90.0,90.0,90.0,90.0,-24.88,90.0,80.91,53.13,90.0,shoot
179.18,-6.55,92.12,59.81,15.0,90.0,94.36,98.53,77.28,62.33,113.07,90.0,-40.18,shoot
174.37,0.0,104.04,59.57,7.13,90.0,95.71,90.0,90.0,69.04,90.0,90.0,-45.74,shoot
179.18,0.0,90.0,90.0,7.33,90.0,90.0,90.0,90.0,90.0,90.0,90.0,-143.86,shoot
179.18,0.0,90.0,90.0,7.33,90.0,90.0,90.0,-179.08,90.0,90.0,90.0,-143.86,shoot
-178.21,0.0,0.52,-1.64,90.0,90.0,94.72,65.07,111.43,54.89,90.0,90.0,-41.01,shoot
-178.21,0.0,0.52,-1.64,90.0,90.0,94.72,65.07,111.43,54.89,64.89,102.14,-41.01,shoot
-178.21,0.0,0.52,-1.64,90.0,90.0,94.72,65.07,111.43,54.89,111.04,102.14,-41.01,shoot
90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.09,90.0,90.0,90.0,90.0,shoot
178.73,-7.13,90.0,90.0,22.32,0.0,119.16,110.85,91.04,73.44,69.96,90.0,-59.62,shoot
178.73,-7.13,90.0,-8.97,22.32,0.0,119.16,110.85,91.04,73.44,69.96,90.0,-59.62,shoot
180.0,0.0,-166.18,-19.57,59.47,78.41,110.41,95.71,90.0,70.39,116.86,112.31,-90.0,shoot
180.0,0.0,-166.18,-19.57,59.47,78.41,110.41,95.71,98.28,70.39,116.86,112.31,-90.0,shoot
180.0,0.0,-166.18,-19.57,59.47,78.41,110.41,95.71,98.28,70.39,116.86,99.29,-90.0,shoot
-1.51,170.07,90.0,90.0,90.0,90.0,68.89,90.0,90.0,90.0,90.0,90.0,-146.86,shoot
-1.51,170.07,90.0,90.0,3.01,176.99,68.89,90.0,90.0,90.0,90.0,90.0,-146.86,shoot
-1.51,170.07,90.0,90.0,3.01,90.0,68.89,90.0,90.0,90.0,90.0,90.0,-146.86,shoot
90.0,-13.32,90.0,90.0,7.33,-0.43,90.0,90.0,90.0,59.25,45.52,61.5,-37.75,shoot
90.0,-13.32,90.0,90.0,7.33,-9.69,90.0,90.0,90.0,59.25,45.52,61.5,-37.75,shoot
90.0,-13.32,90.0,90.0,7.33,-9.69,90.0,90.0,82.61,59.25,45.52,61.5,-37.75,shoot
90.0,-13.32,90.0,90.0,7.33,-9.69,90.0,90.0,82.61,59.25,62.14,61.5,-37.75,shoot
175.35,-5.71,89.28,51.71,3.61,-3.01,93.18,81.42,102.36,59.97,100.62,113.63,-56.31,shoot
90.0,90.0,2.36,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,shoot
90.0,90.0,2.36,90.0,90.0,90.0,68.91,90.0,90.0,89.58,90.0,90.0,-38.96,shoot
-178.12,-1.04,8.39,-13.32,26.57,-44.26,98.43,81.03,90.0,60.75,70.24,90.0,-57.38,shoot
180.0,0.0,90.0,90.0,66.43,68.2,111.46,90.0,90.0,90.0,90.0,90.0,-39.69,shoot
180.0,7.13,90.0,90.0,71.15,116.57,122.43,90.0,79.34,84.69,88.94,110.06,-140.79,shoot
173.76,-7.47,116.2,64.75,5.53,-10.18,98.79,90.67,90.0,62.08,111.18,90.0,-56.31,shoot
173.66,0.0,3.25,-0.92,90.0,90.0,82.23,90.0,90.0,39.55,50.09,68.84,90.0,shoot
173.66,0.0,-5.13,-0.92,90.0,90.0,82.23,90.0,90.0,39.55,50.09,68.84,90.0,shoot
173.66,0.0,-5.13,-0.92,90.0,90.0,82.23,90.0,90.0,39.55,50.09,68.84,90.0,shoot
180.0,-6.34,94.86,83.66,8.28,5.53,99.14,90.0,90.0,73.26,90.0,90.0,-57.72,shoot
90.0,90.0,90.0,-6.52,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,shoot
90.0,90.0,90.0,-6.52,90.0,90.0,90.0,90.0,90.0,90.0,51.84,90.0,90.0,shoot
90.0,90.0,90.0,-6.52,90.0,90.0,90.0,90.0,90.0,90.0,51.84,90.0,90.0,shoot
90.0,90.0,90.0,-6.52,90.0,90.0,90.0,90.0,90.0,90.0,51.84,90.0,90.0,shoot
90.0,90.0,90.0,-2.99,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,shoot
90.0,90.0,90.0,-4.4,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,shoot
90.0,90.0,90.0,-4.4,90.0,-0.9,90.0,90.0,90.0,90.0,90.0,90.0,90.0,shoot
90.0,90.0,90.0,-4.4,90.0,-0.9,90.0,90.0,90.0,90.0,90.0,90.0,90.0,shoot
175.1,-7.35,119.74,63.92,-4.2,-7.24,101.92,90.0,90.0,62.7,110.41,90.0,-88.53,shoot
-33.11,152.1,5.25,90.0,164.91,-174.14,38.33,90.0,90.0,70.29,146.87,90.0,178.53,shoot
170.54,-7.52,53.58,-13.72,90.0,90.0,93.65,84.16,90.0,90.0,90.0,90.0,-14.93,shoot
170.54,-7.52,53.58,-13.72,90.0,90.0,93.65,84.16,95.71,90.0,90.0,90.0,-14.93,shoot
170.54,-7.52,53.58,-13.72,90.0,90.0,93.65,84.16,0.74,90.0,90.0,90.0,-14.93,shoot
